timestamp,id,x,y,z,roll,pitch,yaw
1715034631.348393,3,0.060975894287015345,-0.020774640985199166,0.7589692718341928,2.3892684148115606,-5.881127778912948,18.08271439069711
1715034631.368401,3,0.04755214962718955,-0.020477011742587193,0.7605013602343467,2.58219955523379,-5.561787786598235,17.287001967417257
1715034631.387682,3,0.04087271370180358,-0.020124591550749017,0.7612534130011063,2.6454731763264325,-5.45888121911679,16.771978822155585
1715034631.4033027,3,0.024532007482359282,-0.019925485972085755,0.7618575870551966,2.983345834913647,-5.399628236524709,16.131428709883366
1715034631.4196095,3,0.007973479117125447,-0.019748212818522504,0.7630201151615803,3.332935102041422,-5.310036929467717,15.007785526654706
1715034631.436777,3,-0.01159429147054612,-0.020330815239884698,0.763113433792832,3.7387448351674744,-5.287851434584456,13.967120487826733
1715034631.4527788,3,-0.03332601200578547,-0.022992985297607405,0.7627479208101348,4.06106931924962,-5.099282114424845,12.557525951799676
1715034631.4692833,3,-0.05114669121966205,-0.025478179801548335,0.7605525607629193,4.033797871372381,-5.156187868083197,10.179581274898267
1715034631.4864368,3,-0.06243876402399494,-0.026570446620948943,0.7579015720060183,3.882677213444719,-5.60884865188156,8.350764015501854
1715034631.5079691,3,-0.06557110046722169,-0.02658292840639119,0.7573880706103787,3.7828165907782405,-5.724081676609782,7.89767835642833
1715034631.5267658,3,-0.06830641101781029,-0.025603918296762233,0.7574754602995496,3.496907970049483,-5.815182588081338,7.6198564124994865
1715034631.5498455,3,-0.06928464411128732,-0.024065148485950115,0.7576767794619107,3.241191727428334,-5.882113695216214,7.668879092216156
1715034631.5676959,3,-0.06967148637911201,-0.02361906728937841,0.7577024262841899,3.126622403410303,-5.970224274418241,7.683025561220915
1715034631.5848534,3,-0.07044012085658098,-0.02324535099603894,0.7580640639516232,2.7894980197897272,-6.046784168981012,7.743720217088912
1715034631.602305,3,-0.07104993496098287,-0.02318988143163588,0.7580542376822172,2.7526565218753376,-5.9607252881096615,7.699688816167551
1715034631.619769,3,-0.07295241753694684,-0.023122797249340514,0.7581667441503219,2.689492880850899,-5.997941194598888,7.628859936018663
1715034631.6360471,3,-0.07460949575563651,-0.023513676326061213,0.7580446607590396,2.551943832156233,-6.021554239342303,7.540924356326101
1715034631.652375,3,-0.07474234794307906,-0.023555137597574966,0.7582729713626801,2.49512205971475,-5.963032475528156,7.512330065294448
1715034631.6686578,3,-0.07404027637600921,-0.02348526621234179,0.7585090084102438,2.4196992796377814,-5.939643782183714,7.5196917997532475
1715034631.6860585,3,-0.0722651705614224,-0.0226923868334141,0.7587622231281048,2.3601304627817763,-6.077162682236507,7.604896631562754
1715034631.7076252,3,-0.07098451042742109,-0.02218887263722001,0.758992029967984,2.307860052889465,-5.978342516442285,7.785221989981074
1715034631.726425,3,-0.06874318116410288,-0.021115025647036646,0.759118802585162,2.235673922623822,-6.001110074015458,7.773781751616531
1715034631.7446024,3,-0.06798348170402087,-0.019354485747042075,0.7586892218636618,2.2206214633318697,-6.356074041739861,7.906253691726741
1715034631.7867267,3,-0.06720185105093446,-0.01857589841202653,0.7587195716454389,2.2152184617537856,-6.316016590677346,7.931667315074376
1715034631.8245995,3,-0.06433115727785511,-0.017692334311452035,0.7586770272728752,1.9903506657447803,-6.181102909830177,8.16151283073754
1715034631.8442087,3,-0.06042703879562155,-0.017569480146107323,0.7580284155842554,1.7631872241670927,-6.306227465384485,8.708489296163528
1715034631.8639407,3,-0.05545220154502736,-0.016341396143822202,0.7578465868298748,1.4434389797735527,-6.159249293182563,9.117529084164065
1715034631.8810823,3,-0.05130735891130288,-0.01389562163896481,0.7573763234485492,1.220989388009717,-6.6148771636739285,9.283011663048208
1715034631.8979127,3,-0.046871461306495325,-0.008835533834710363,0.756876919130745,0.9418180853170448,-6.568555379222668,8.988201479509549
1715034631.918906,3,-0.046374003855531774,-0.007308449907777933,0.75471694153849,0.8393542597996263,-6.794484489906412,9.211589371979825
1715034631.944719,3,-0.045079147541123646,-0.007344019221383192,0.7538609333162618,0.7551409259313138,-6.7621233928698645,9.094603825748612
1715034631.975879,3,-0.04500993866597257,-0.009089467171480068,0.7523097865180857,0.6776649955525138,-6.419164738999466,8.927914047032601
1715034631.9945683,3,-0.04646606718382352,-0.010728488041660017,0.7503482066218684,0.6892115626726814,-6.482318208690431,8.872420819441965
1715034632.017729,3,-0.04765903505467044,-0.011265173320114239,0.7487948448554211,0.6801569924826506,-6.436765975504913,8.476164933696971
1715034632.0447092,3,-0.046669608534238995,-0.011639333899426509,0.7474127680679992,0.648766406574319,-6.2741094999311136,8.31473791007768
1715034632.071584,3,-0.042347130856105815,-0.014737410559477651,0.7445887879330911,0.26367703008653937,-6.103719515803641,8.715494192810402
1715034632.0995986,3,-0.03883028732338831,-0.017436022241005284,0.7433349328776768,0.08855725187840917,-5.759089969028523,8.839332852930013
1715034632.1173773,3,-0.034697288095291025,-0.019259811623780772,0.7415673553027542,-0.16533989648464664,-5.494351535577543,8.981944742970411
1715034632.134021,3,-0.02656047179162834,-0.022418395270464152,0.7379175301302223,-0.4742144797075133,-5.737867915750446,9.330437612577208
1715034632.1509783,3,-0.018872707915576645,-0.027038895782623307,0.7344244531863634,-0.6987649744303945,-4.983361569807098,9.786334491749399
1715034632.167876,3,-0.010531015604190291,-0.02956676897992332,0.7309441665803316,-0.8310569514902608,-4.833736269906306,9.924390985554428
1715034632.1861315,3,-0.005243442520790758,-0.03002531320843076,0.7289600597581405,-0.748018756228457,-4.593689582715742,10.141578829616746
1715034632.202735,3,0.0011007200208848255,-0.030320763409038495,0.7269249943963955,-0.7148706067732752,-4.80338833469146,10.26365924024897
1715034632.2210326,3,0.0045544786406793636,-0.03033493615099899,0.7257412374079021,-0.6720571074751052,-4.771419270018915,10.658996004700628
1715034632.2376707,3,0.011477060851164025,-0.029696391639008467,0.7242407667043946,-0.6682120237958643,-4.563615379912928,10.774663790939684
1715034632.2530937,3,0.019036365680764653,-0.029579312523907882,0.722455878355163,-0.7259778113501426,-4.8188284021165515,10.895068827449766
1715034632.268964,3,0.022453320960184306,-0.029708882971825442,0.7216933818098592,-0.7393963841408975,-4.341504010283267,10.820765417497189
1715034632.285982,3,0.027708044250589453,-0.030007744757430503,0.7187295888680105,-0.6727744611128026,-4.8984022838616585,10.9098089245367
1715034632.3029265,3,0.032883185371584994,-0.029109402517996645,0.7177330886634694,-0.7618901875474348,-4.573379118232805,10.812907696094372
1715034632.3242066,3,0.03792631135297268,-0.028136213063076725,0.7152697426257089,-0.6642077304637275,-4.956163802312531,10.904122104539146
1715034632.3441012,3,0.040884742632761734,-0.027977986597166712,0.7150314115026467,-0.7232523503545041,-4.533436674214049,10.815105330820808
1715034632.3604455,3,0.04781563682599829,-0.028219282337696144,0.7131292540274738,-0.7494937893743984,-4.54346205851954,11.269239333900133
1715034632.3768969,3,0.05542343205178311,-0.027917456499992367,0.7110341410059079,-0.8561280816802035,-4.987105830387029,11.56120324433397
1715034632.3933485,3,0.06315047082750395,-0.026594558363243082,0.7096630020531302,-0.8379084956956959,-4.979000972186176,11.606018390920633
1715034632.414246,3,0.07179161813579361,-0.025077321468489514,0.70819067781862,-0.841495850974807,-4.6936367525253635,11.722012541948944
1715034632.433141,3,0.0815621961822805,-0.023985017570650247,0.705505337495775,-0.7828808840544803,-5.498232347893595,12.01897796575771
1715034632.456874,3,0.08612900268213054,-0.023606184685734638,0.7047039789181487,-0.7334098744250764,-5.431954449875045,12.177466807777774
1715034632.4805346,3,0.0936973919321289,-0.02187084717430177,0.7030846271817051,-0.6640599751548134,-4.9614602987846474,12.002325593358316
1715034632.5024917,3,0.09691882392062863,-0.02091688210787021,0.7020522689035009,-0.6262758605072655,-5.610761593993342,11.578429090507516
1715034632.5235705,3,0.10644211070045771,-0.01864014352031632,0.699114918126273,-0.2820210299616475,-5.705520691429657,11.872524490346372
1715034632.5437305,3,0.10993366658574877,-0.018673201966655895,0.6978698327575688,-0.3043921572134666,-5.649248764903022,11.64226588164384
1715034632.561015,3,0.11811169436345226,-0.020633413260695326,0.694244063130114,-0.11190098220615932,-5.4398859830102255,11.689295749429693
1715034632.593163,3,0.12097630639665102,-0.022946816695106214,0.6916030938080264,0.18931294385894495,-5.614662277210736,11.44908702297441
1715034632.616095,3,0.1265208777896209,-0.027624927160130035,0.6886576041941251,0.3288579407963397,-5.229284020312343,10.961057235703791
1715034632.6360157,3,0.13389325303058763,-0.031810669191139285,0.6862076207831627,0.2433908178189957,-4.7475126306463755,11.356215808269333
1715034632.6537669,3,0.14053777225595526,-0.03545340319079136,0.6827174426767529,0.030472185557802626,-4.3187926687395635,11.46754588854878
1715034632.676484,3,0.14549238111645454,-0.03765941652996757,0.680272355878958,-0.06469892212706808,-4.079271157590542,11.165337113049105
1715034632.6933885,3,0.14882135540896788,-0.043087856212892496,0.6766687940712925,-0.2731850622500473,-4.75026447449761,11.31995521525441
1715034632.7150764,3,0.14960321093199108,-0.04775802038420466,0.6751020391765377,-0.5710261439583132,-3.937276930297718,10.900819266248483
1715034632.738438,3,0.15096939478004132,-0.050926526823244174,0.6729476516730379,-0.72074124528858,-3.6901686447590527,10.502568810502387
1715034632.7565634,3,0.15266707718012515,-0.051893288249582406,0.6709813772065881,-0.7507662637501017,-3.6824347096470142,10.223464013007295
1715034632.7734342,3,0.1515427964570521,-0.05231550717067236,0.670012401392295,-0.5961425990061042,-3.68432658374122,9.782830561589684
1715034632.79714,3,0.15020673638344847,-0.05213384146004353,0.6690602401298791,-0.45463620664187704,-3.3964051462635734,8.863614269913883
1715034632.814501,3,0.15040303566189878,-0.05168491075923663,0.6675744732400124,-0.04968727665914715,-4.0257870663176085,8.878799020989735
1715034632.8332503,3,0.15234954936868086,-0.05275025544330936,0.6649046548076256,0.10696647502518024,-3.62087396588051,7.971764527361365
1715034632.8528967,3,0.15325580305268266,-0.05382466412992441,0.6640031458972303,0.2867794309699869,-3.8836362935648365,8.436758920153956
1715034632.8760986,3,0.15637287515221204,-0.05568071881420391,0.6623320218275954,0.1878018711939936,-3.143971753092488,8.071717634225957
1715034632.8973584,3,0.15982085586656367,-0.057327813432003306,0.6598016706347902,0.29642818628257034,-3.4453907366896805,8.504980961073334
1715034632.9149451,3,0.16323680568815405,-0.05794440676965996,0.6578571392094257,0.3056920164579153,-3.277658674288674,8.517395695465039
1715034632.9427886,3,0.1655249769598908,-0.057345731745038736,0.6563423177075514,0.35153922865767995,-3.2980461982312574,8.571878840754552
1715034632.9663744,3,0.16608149614027187,-0.05543023497942177,0.6556471674011803,0.4526990332674912,-3.5879751938003315,8.495272151749237
1715034632.9860291,3,0.1643797953465111,-0.05300164401437944,0.6561032276248805,0.5995745179458101,-3.875237873235126,8.23348576110277
1715034633.007324,3,0.1616248445943937,-0.051572471314431684,0.6567218237122506,0.7179570037871145,-3.7352297308111293,8.032517205022026
1715034633.0258346,3,0.159233632437003,-0.05057637858413238,0.657323788269753,0.7352645156272207,-3.6337773433213276,7.846769244989493
1715034633.0434613,3,0.1576113104900424,-0.04777967139553949,0.6571575642705462,0.6310776722233395,-4.217866442917638,7.764197313935637
1715034633.0617926,3,0.15750016206182374,-0.04553888753706366,0.6573816429553736,0.7827178610269304,-4.656456903458751,8.292723380222725
1715034633.079357,3,0.1577450372032605,-0.043322506760137755,0.6584364003343267,1.0381290768734452,-3.9778024989871277,8.324718661578665
1715034633.1086802,3,0.1589198507588682,-0.042741288660239386,0.6586679881002464,1.473297899427695,-4.273460241568279,8.832682673190176
1715034633.1361988,3,0.15995354002508907,-0.04205388806840047,0.6588380811751408,1.698985582696119,-4.212694963601469,8.817243187180097
1715034633.1584592,3,0.1582383360481345,-0.040611327813726346,0.6610968916219243,1.9413747714239702,-4.11770757492456,9.328786235855018
1715034633.1822746,3,0.15611498195509402,-0.03743524213344412,0.6629757103944233,2.028713982604504,-4.27075461560527,9.30963812842321
1715034633.2095823,3,0.15431509190998002,-0.033900428911720445,0.6650554259746482,1.7977831552048698,-4.355241270078949,9.625540366025783
1715034633.2325962,3,0.15161122149012216,-0.026467263479855407,0.668476950419822,1.6112442038843307,-4.498330392455168,10.00779592556659
1715034633.250411,3,0.14533020219604292,-0.022210319704803656,0.6719837474402874,1.8098147975769638,-4.184448416564765,9.580748351683773
1715034633.2677455,3,0.13554696286715862,-0.016410600114726323,0.6754497877719026,2.246011223188146,-3.8243875250123693,9.983394170042025
1715034633.2846181,3,0.1278532591056235,-0.009621025642691058,0.6777509674736915,2.5173449976698414,-3.931424745023951,9.70673192719069
1715034633.3014717,3,0.11104577159435237,0.005277189982759684,0.6808193165099515,3.322957298768159,-3.6290460633467148,9.19978980658442
1715034633.3186696,3,0.10669466223733826,0.007611288976333933,0.6800864752082192,3.5274267998435116,-3.619573892743023,9.200991493352566
1715034633.3358264,3,0.10617186467926834,0.008583939516667935,0.6788136708747854,3.6987955347508215,-3.1182942692476527,9.937548761045548
1715034633.3548324,3,0.11713436996792966,0.005744335238737174,0.677162229137468,3.2827861919766144,-1.9521541980085821,12.105488434786736
1715034633.3748982,3,0.12288009993349407,0.004725898807393716,0.6738366396367034,2.9563806726121613,-1.6316968519303408,12.84133477288534
1715034633.394786,3,0.12451207281399376,0.005089181913786067,0.6704428888032199,2.956734165669738,-1.3129746916931502,13.27150315786003
1715034633.4117525,3,0.11461285450846617,0.005468457586577181,0.6712290492536835,3.6220480389652665,-0.50073948699247,13.85096159998537
1715034633.4283037,3,0.10746995099340555,0.0010385377567107606,0.6688546329489116,4.111239998121136,0.2638908918266363,12.730337065724962
1715034633.4442506,3,0.11508318708029805,-0.006856873884271686,0.6678353171925977,3.7070312324355434,1.5795077980717864,13.75738873975207
1715034633.4612072,3,0.12212870059398788,-0.014047618241937409,0.6591579310702737,3.1697311196608386,2.632674209172963,14.740601044599055
1715034633.4785612,3,0.1128850473458094,-0.016385498650053627,0.6601297628746808,3.54977736348954,2.6639682125158393,16.46524439023333
1715034633.4944246,3,0.10414329778128172,-0.016787035910259658,0.6608099494987768,3.8765988757576286,3.051772098800034,16.720503332127713
1715034633.5110157,3,0.08765365508001643,-0.017886461642086803,0.6592169887945153,4.5322958028776466,3.8460100865127944,14.192239624385184
1715034633.5289204,3,0.0814192198811562,-0.026058365405413557,0.6584349578760857,4.41544936376247,6.1034065934744355,11.517610708720653
1715034633.544303,3,0.08190015644980755,-0.03465210626553236,0.6579059785242025,3.9259740136384114,8.097709399983646,10.469352341738727
1715034633.5600536,3,0.08663038503808546,-0.05379954574717174,0.6510284366570891,3.03210895697319,10.079637468392205,11.300972958469632
1715034633.57583,3,0.08600449231781335,-0.06326827821182952,0.6474064639190279,2.9406822967048774,11.196229075072845,11.54235996568512
1715034633.5933168,3,0.07582542051205074,-0.0797299430295487,0.6396888171665783,3.5275564800130836,11.07041469874291,13.835173711440047
1715034633.6103542,3,0.06545494970519151,-0.08627190519238843,0.631239226590383,4.05206618382455,12.202322017253076,13.339220222685887
1715034633.6384268,3,0.06146490790003898,-0.08597228030412214,0.6278542629815195,4.212486108791933,12.646928908469032,12.780712048036273
1715034633.659308,3,0.06194049324466042,-0.08547340028483003,0.6265153866997814,4.071826930499462,12.925285349590721,13.107934933313032
1715034633.6755588,3,0.06860248718984546,-0.08934247341597483,0.6240213242046563,3.4169471509375624,13.669524595055877,13.83331974477181
1715034633.6917658,3,0.07257051142363793,-0.09295233416173405,0.621503601900621,2.9356744856293835,14.570202789260852,13.955117707781458
1715034633.710614,3,0.07472158212912493,-0.10875178761791833,0.6122232981284085,2.238265975772028,16.9153961467239,14.188516606890358
1715034633.7275069,3,0.06453519409166364,-0.11774312848749559,0.606410247946139,2.887014287372603,17.05711027680711,15.311156527521103
1715034633.7435496,3,0.055389439163138196,-0.11988920897576207,0.6014152661068479,3.3680560865964773,17.724433818664256,14.330894952394441
1715034633.7611454,3,0.052725285489499146,-0.11747685449083817,0.599459161525603,3.579588571662091,18.224802999856337,14.370948811841991
1715034633.780405,3,0.05547045706922095,-0.11663196910435857,0.5982072280024061,3.8034322000133955,18.136626261321595,14.826246996735222
1715034633.7996166,3,0.058032446883411345,-0.11721042102609333,0.5967825253168498,3.7754976055150635,18.442789237353814,15.063010363371358
1715034633.8162577,3,0.0595923419673412,-0.1195702567533153,0.593742159283417,3.85055615628361,19.05792044284376,15.37546675981325
1715034633.8346949,3,0.05484538622718399,-0.1222444065863268,0.5920197548368477,4.551478490928153,19.356201697295955,15.328961843516668
1715034633.8519602,3,0.05192769381742215,-0.1226500043463692,0.5909397636113259,4.869684103881711,19.721384536904257,15.202635783794241
1715034633.8697398,3,0.04850493667167567,-0.12208036467957868,0.5898607037009327,5.57672999777121,20.062614302431978,14.850529223612813
1715034633.886854,3,0.049640804458767354,-0.12336680351462925,0.5884538116435174,5.94656329463815,20.349587922450624,15.032350168591162
1715034633.9034076,3,0.052487005364820434,-0.12374074679579584,0.5869648947708417,5.88476002878396,20.736385279375778,15.341460606774318
1715034633.9207618,3,0.05004724746933549,-0.12507773308336606,0.5867992058234339,5.863381278690466,20.9053235486025,15.452269197412956
1715034633.9381614,3,0.04092562086772266,-0.1281249223113629,0.5867392980583863,6.507369300347497,21.269747552372234,15.275273987334788
1715034633.9563081,3,0.035634095579953715,-0.12906376322834542,0.5862630397523925,6.9517850786498485,21.576425752475345,14.677325027378092
1715034633.9723468,3,0.029407398698322956,-0.12978700708096727,0.5849577331052488,7.6970160949369735,22.32164589462665,13.623259288583228
1715034633.988329,3,0.03175553382612527,-0.12820513288334373,0.5858549809847907,7.94131058440651,22.364546670599704,14.009037115066484
1715034634.007158,3,0.03883782215062096,-0.12483991570437192,0.587815509236591,7.683981204982816,22.065822775475304,14.683637937291474
1715034634.025222,3,0.04656022609431922,-0.12000058114850866,0.5883674548497886,7.2029262191929835,22.120923037416166,15.073537053580074
1715034634.0433335,3,0.04709682967096472,-0.11862121034725331,0.5884083681152807,7.0959312519086515,22.297758555943794,15.02299240573964
1715034634.0607545,3,0.042375591947616066,-0.11918901584699981,0.589432806782684,7.418319742042988,22.318333374475298,14.833883736702935
1715034634.0766175,3,0.03966444136894425,-0.1210725921622631,0.5890282307968482,7.660895814218253,22.817479236708696,14.510832397084881
1715034634.094112,3,0.03673307710697897,-0.12464973718277772,0.5872650862015715,8.07898265565981,23.36708238137243,14.218244458064909
1715034634.112892,3,0.035529726908339776,-0.12591582183831534,0.5866818537002305,8.396211007447898,23.653908682997514,14.142957251135204
1715034634.129142,3,0.03442225010845759,-0.12345967456628833,0.5877945105224835,8.588819104167074,23.745305924463857,13.939660018676584
1715034634.1496768,3,0.033245484452063656,-0.11946861155543616,0.589583603894909,8.732211232896107,23.602596275180396,13.739778604560376
1715034634.1686144,3,0.03237101326178021,-0.1169587293430707,0.5904772276262623,8.816158592833622,23.517317888810737,13.591592054534111
1715034634.184288,3,0.030563066023925396,-0.11391229532456658,0.5914845714816717,8.827636904222338,23.274567083368567,13.594364172976212
1715034634.200717,3,0.031265769075026956,-0.11248354997322554,0.5926383284174904,8.670570010152348,23.223943305727992,13.573535541324407
1715034634.218167,3,0.03405118563544556,-0.10997592894181013,0.5939313529445815,8.54013264362506,23.077836503171287,13.711786131734726
1715034634.2361448,3,0.0354307369211696,-0.10596431219258541,0.5952870977946562,8.613833810437114,22.98668210555874,13.721546063636803
1715034634.2545419,3,0.03459928488154009,-0.1006648446011309,0.5976802988230001,8.712182065507811,22.725618544312606,13.367033174049507
1715034634.2733302,3,0.03334845120275116,-0.0971257652331856,0.5993661303162019,8.717270996087526,22.648231425693577,13.096318825464317
1715034634.2927637,3,0.030287981965699616,-0.08496676100286708,0.6045788583747806,8.553380368209504,22.372017898033075,12.396011385974916
1715034634.3128364,3,0.03150657952916966,-0.07129261591368664,0.6072887506979555,8.107889901936996,20.536793868494083,12.963581069884729
1715034634.3440802,3,0.03302900984658965,-0.06721465143445357,0.6081643276003533,7.784445124915677,19.93595125270708,13.235833063441198
1715034634.3662493,3,0.03673425402354261,-0.06249459161910133,0.6091186143378612,7.256467843189003,19.43915536435799,13.548040073046714
1715034634.38572,3,0.040076677192418635,-0.06053125929608443,0.6092751790064361,6.964547815519226,19.29484417245408,13.735516578509399
1715034634.403726,3,0.040425549751359126,-0.05895725444625368,0.6093055709204375,6.653825812284455,19.180968672143376,13.873464203926583
1715034634.430019,3,0.03901489162303882,-0.057442900643694055,0.6095679810146574,6.708912234851761,19.094124796743866,13.796050531350936
1715034634.461214,3,0.0406804992874033,-0.056116845804033845,0.6098696505650165,6.858629901231328,18.90694606400028,13.992788841939628
1715034634.4839756,3,0.04251493370023044,-0.05551796772312167,0.6098152127484793,6.894746854460644,18.819687275480845,14.159933881431355
1715034634.5008545,3,0.0427536476882511,-0.05501352437711784,0.60983633319886,6.883407477930986,18.856110556803397,14.200428851479835
1715034634.5179217,3,0.040882823829608,-0.05225856569727429,0.6106126463197129,6.904121747286212,18.647898380082147,14.168140067561861
1715034634.5357544,3,0.039299962712353816,-0.044454876979579803,0.6132442438190555,6.887600330870191,18.2686908698002,13.922609371817073
1715034634.5592237,3,0.04154445702715775,-0.03224926744719051,0.6169143805040536,6.470791079897867,17.40524903201694,14.084807045284736
1715034634.5767822,3,0.04510393975032568,-0.02289725959555479,0.6189360465206653,6.048538903842446,16.62160190588686,14.36283383905986
1715034634.5958273,3,0.047216988029605576,-0.01851456998980171,0.6197355379378967,5.750671322821457,16.266674368565745,14.660904880913826
1715034634.612013,3,0.051093875991210444,-0.009305253667657162,0.6219149715266578,4.97363566368616,15.589508290474571,14.718507978368361
1715034634.6301594,3,0.053357842054435764,0.00048354422256939844,0.6234397270889357,4.394894817963396,14.969676162873984,15.044318232798167
1715034634.661557,3,0.055257344504879825,0.009847469376600868,0.6251058902233086,3.9879219294437007,14.107177234709368,15.107163350658372
1715034634.6916666,3,0.05741288906186258,0.016451941880004053,0.6255711340929644,3.749605359431542,13.25893617648796,15.504700121682204
1715034634.707412,3,0.05962109169882662,0.01752701652498412,0.6257947904775364,3.52355983837397,13.179739927432404,15.814704856581049
1715034634.7271624,3,0.060141037695374225,0.01597426588989928,0.6261865231655244,3.4884628797656076,13.282767732984581,15.618093001159885
1715034634.7446005,3,0.059140420731537774,0.0082395932686414,0.6254258649630913,3.7349944828078985,13.820980416439992,15.717000102161341
